eye_movement_freq,eye_fixation_duration,head_pose_variance,head_stability,response_delay,emotion_stability,emotion_intensity,micro_expression_count,blink_rate,speech_pause_frequency,gaze_dispersion,cognitive_load_score,label,sample_id,class_name
7.716186270626168,153.21873694260245,3.401450544009843,-2.1032816502025917,5.54077311923619,0.8556635379682637,0.2092126378319275,5.965761472594089,9.202572589453428,1.823894479927459,22.6450600391332,2.5790130951612222,1,sample_000521,AI-Assisted
2.409409729326496,407.4457387173124,11.438441432269935,-7.801923002007379,0.6290018149155101,0.7790869217983634,0.1958531838898347,6.425429257291305,14.796487878892954,4.285131944260868,34.62864870809097,0.5584160042819827,0,sample_000737,Genuine
1.1845978952184542,503.06493502762964,6.071882472879495,-4.000989388254036,1.606006230361238,0.5740987692408706,0.36536311194661575,3.8159308858105763,13.051604530128243,4.8220212571267265,17.268079610881877,1.0278697002883115,0,sample_000740,Genuine
1.458852891032858,292.4183455572703,13.551419388008378,-9.331557903936508,1.4006627970440053,0.558677091752438,0.2761468460038533,10.23224597682116,22.661566954875354,2.9441975352579313,23.49045553117591,0.8821183821623648,0,sample_000660,Genuine
4.465571503856493,158.83956444487532,6.264930298320383,-4.150890524805874,3.1833649766652146,0.7715936243612707,-0.023286138094721437,1.90545510645531,9.937312181026863,3.213049964037845,13.677544268019712,1.3803239207719393,1,sample_000411,AI-Assisted
2.1368964245444566,311.9223485501773,4.706847703399007,-3.161018599567991,0.4885601034442847,0.6812150016426788,0.2933706242486482,9.144688413868344,14.147275252193184,2.2638612154569984,29.7578666127526,0.6151183299365423,0,sample_000678,Genuine
9.024664243113302,233.82440307010114,2.397115852355982,-1.4531337624369507,3.9843322049586365,0.8427776736087582,-0.08414109253651605,1.3007102408012514,9.085734377750002,2.257411848830299,23.1717848353981,1.83151310921903,1,sample_000626,AI-Assisted
7.1664012646159065,229.5687423729876,5.386577794152229,-3.501291088814456,5.857039580433521,0.7396365737769297,0.20202905267299726,4.253151094977245,8.315859436815096,1.1633747678399997,17.931186254513456,2.4695629962809216,1,sample_000513,AI-Assisted
0.7398184725883783,286.15354000932047,6.339250358158915,-4.1994801612700225,1.1516108514190595,0.3398065613169733,0.35343366757585437,6.458985088746887,11.304957724084066,4.900417589631645,31.79382415187839,0.8688387363310606,0,sample_000859,Genuine
3.4284737459888825,415.9554728344897,7.261992177469744,-4.858307024710099,0.925005502872819,0.715622777146956,0.13037633108646854,11.303983325118628,25.119251817421144,3.4826311482205154,19.929846812391517,0.673545384260974,0,sample_000136,Genuine
7.9338432270420265,154.83178850400802,4.083559222846968,-2.5666934581744334,2.7710054795558476,0.8551291043580653,0.05080122618185978,2.592994248926955,13.735028805824694,2.714130326537109,12.088818578184407,1.271092142221633,1,sample_000811,AI-Assisted
1.1804899410143943,317.99858174613325,2.269831969797104,-1.3536500558677074,0.5653092746510788,0.7660406404887526,0.3806984011904397,11.07120384971566,10.210271756698482,2.7620209189482576,32.26008410677409,0.4616321395108878,0,sample_000076,Genuine
6.961976385769561,245.68002100078496,1.2460961972583113,-0.6221354945137448,3.6998252233565307,0.777091835879438,0.007510525408492508,2.173975472792407,13.19842340580889,1.2559146784413815,9.611894659836972,1.7709244496812797,1,sample_000636,AI-Assisted
2.5694534606765425,406.2544316806057,3.265902648029904,-2.0595100290169936,1.5934915619167496,0.6164060604797346,0.25334764971890356,7.854937409988001,18.52001258758689,4.114618148034919,25.122856493087067,0.8188672512619777,0,sample_000973,Genuine
6.405154506233717,227.5595926969063,2.318999145326382,-1.3452425583593255,4.944219089373345,0.7969046872812657,-0.12062215572399765,4.332359554861454,11.878140721983428,0.6443279411080597,18.698690646116443,2.080129154776694,1,sample_000938,AI-Assisted
6.870674086361784,297.35860363253613,3.7073589460838443,-2.331393109731089,3.7873268691226323,0.7434375277392417,0.12124724539980727,4.035808944315637,17.874398527170918,3.6726468028627877,13.308286556036075,1.7151578261689613,1,sample_000899,AI-Assisted
4.526482160752111,268.30560219599374,4.90766286256174,-3.1501646777783923,3.4505964692370497,0.8972080147977978,0.07167548939924501,3.238916898025818,13.410270293680888,0.8860532061103189,13.85691332808047,1.6115798117548867,1,sample_000280,AI-Assisted
4.859680481030777,242.4208298121821,4.645036197940495,-2.977574022918725,2.777178047013636,0.7480353351217418,-0.022549465200723373,2.107756842799504,11.343733206496186,1.3373812010904318,17.91469629039696,1.3293481511740257,1,sample_000883,AI-Assisted
1.1958506151674024,475.09031530533736,6.86086672914213,-4.56623353361905,0.7960386544645579,0.768823928657814,0.17408936162920008,10.585906940721294,19.305605582508196,1.8445361818573034,33.95625131096412,0.7899749538716063,0,sample_000761,Genuine
1.5618137994202188,251.3372988806333,12.603163112321605,-8.579478096218802,1.6032673091690395,0.7846614325792036,0.2472429190791572,13.268089978021782,20.02113526198737,3.8077168666595504,13.120306819737369,0.9543356157670149,0,sample_000319,Genuine
3.363994198982154,331.4036608380483,6.926107692226393,-4.6627555415317055,0.6851246501383458,0.630327440051922,0.26043692079602654,3.6505189179834536,22.10036419829442,2.4847946330657487,33.79907648883957,0.6633086141397462,0,sample_000549,Genuine
3.7736866362382546,297.13264353066677,4.678989803852532,-3.005545693507786,0.6505684467393871,0.22827173572655488,0.30932814561762567,6.3138151853110305,8.310105143859802,3.698652721195784,20.96547948276774,0.7754160221604579,0,sample_000174,Genuine
7.324089277822799,212.89413273594567,2.488603652867949,-1.46103157251502,3.7556696315697615,0.7412432560727964,-0.025379789696500427,3.6814842204280236,16.65305200123716,1.7098904071746632,16.98371005772075,1.8168727297454776,1,sample_000371,AI-Assisted
2.0683430731802495,566.3944448037678,12.23249883465149,-8.374500957731458,0.3571120570473308,0.7203225780499436,0.11410228270047768,3.901334772527811,14.741000376776718,2.3309601152010306,24.70309713766073,0.3650999229742685,0,sample_000527,Genuine
4.043003488548958,416.025493899979,11.382046817183024,-7.711541233237357,1.1475645812988793,0.9150833625642868,0.17684858049266178,13.760937901579549,10.841240471950327,3.5796990286888137,25.61256857634767,0.6699440631014673,0,sample_000210,Genuine
7.658517449904887,190.89005932998373,2.07608298542281,-1.2089709529589179,8.064266427275557,0.9069828892373218,0.12235705592008872,4.4867435303589405,12.93661601397225,1.1206171461567862,21.167956379941533,3.525103609190334,1,sample_000235,AI-Assisted
5.69018391224253,256.4456234094151,4.323797589754777,-2.7654465812348845,4.212473466468016,0.8567395802287296,0.24026704091023698,2.2157599434570265,17.131835469276698,2.2400895827927974,14.239674955318161,1.9643208154950862,1,sample_000101,AI-Assisted
2.6594705547534483,337.7400346565979,5.893786801400193,-3.8843002117501024,0.9890880809808332,0.5544845623739216,0.26056835258140276,9.315006112691936,18.762839737147512,4.800157777298756,18.194350700347567,0.7612979708419649,0,sample_000986,Genuine
2.772119357781465,283.95050390448495,8.178216148581148,-5.54439943246428,1.498100926106226,0.7480273541168365,0.329441669558421,3.2026751770557778,14.983268505080355,4.141225818240287,15.199907092710042,1.071856811224535,0,sample_000902,Genuine
2.6776279291647644,383.68935910110474,7.234611592433361,-4.802198809859882,1.5225992679666742,0.9151092049852914,0.1750279334197502,7.19738106539895,18.620866423491364,1.0570640207874251,20.735621765205874,0.9930982457606536,0,sample_000947,Genuine
2.7386160921006013,407.46685210784096,5.07315939615762,-3.3544298593299193,1.3704845550706939,0.6234133653840714,0.25830476309617584,9.35571804583547,12.081325356617011,2.4691592668095024,34.96954535718832,1.00730125368755,0,sample_000346,Genuine
2.0874003978099323,377.23883643234217,8.938167710311202,-5.98604487505135,1.320047626509434,0.6374611866515483,0.4574310006964426,7.893665157854008,27.838894677860754,7.72632558497643,21.40884166894691,0.9332137437049639,0,sample_000139,Genuine
5.898349204710661,140.94908054702452,3.3019905754241425,-2.062489527725446,3.3258631314772993,0.7600487842616496,-0.06466335926201638,2.213226112351962,5.2794918095542105,2.3789084191416188,13.118276923344283,1.4632010465742638,1,sample_000621,AI-Assisted
2.221568327447355,301.3543805836282,3.174234915194674,-1.953042120434572,1.151044332022703,0.7518188692213345,0.21199245075650958,10.295161129914064,16.36795238511699,2.841285282844945,21.099229779124588,1.028277652835026,0,sample_000499,Genuine
5.150112509347908,167.27924318793853,1.7857183386995903,-0.9652710630985579,4.592374159915636,0.8274290105773543,-0.11281819485653802,3.1066119412283473,11.92022130065871,3.5022682733550883,15.575832688278897,1.9443002627010084,1,sample_000370,AI-Assisted
7.586281700419812,116.12200050197679,2.72802564388709,-1.6794469165788546,3.2278391463623097,0.8391769707985727,-0.11284296404967784,0.7491787351551592,13.598577917073536,1.7533708815002966,18.6830643413688,1.4928207737925536,1,sample_000198,AI-Assisted
7.799471688001859,188.7711556285502,1.6142152858054994,-0.9077649535131731,3.9198638377604786,0.8651917898757997,0.08411432694899823,0.265649168810041,12.296825832624567,1.4479498781826163,23.768266792443598,1.7608551226553013,1,sample_000687,AI-Assisted
